Date,AAPL,GOOGL,MSFT,AMZN
2020-03-16,-0.13770818542637364,-0.12368457326979254,-0.15945317425686165,-0.0551930111496119
2020-03-17,0.043030819026880725,0.04113658834758596,0.07912193501474404,0.0679073394904408
2020-03-18,-0.024784543016888212,-0.02432605501254631,-0.043007730215808275,0.012183223280898315
2020-03-19,-0.007691684959796678,0.018594424308169512,0.016319239093665405,0.027450380856149387
2020-03-20,-0.06559030585315312,-0.03987903995125503,-0.03828205564118243,-0.018696493799985447
2020-03-23,-0.021472996890720426,-0.0132686233180137,-0.010025021115359604,0.03027242280070844
2020-03-24,0.09560602849348956,0.06951072606442829,0.08699943356078045,0.019397213114498144
2020-03-25,-0.005523908752272172,-0.025444624806534564,-0.009618808514458465,-0.02836614678504326
2020-03-26,0.05128466977513103,0.054152344267203945,0.060672810901121206,0.036267437779002064
2020-03-27,-0.04228347117234081,-0.046339979814610216,-0.041927693907059874,-0.028734293362178226
2020-03-30,0.02813846110588785,0.03195373820211607,0.06797687719775683,0.03305128565768252
2020-03-31,-0.002042943529703013,0.013551581122806002,-0.01585219545443515,-0.0072719999659999635
2020-04-01,-0.054051818005409834,-0.05288215158072732,-0.0361540678311059,-0.02178742279295421
2020-04-02,0.016548891836259242,0.013456062003190331,0.020497107229690118,0.005817252037933856
2020-04-03,-0.014475646004622662,-0.0220218349882226,-0.009252713203175248,-0.006399314195321289
2020-04-06,0.08363980852649734,0.07956261179248794,0.07173221996943722,0.04662517920980072
2020-04-07,-0.011649562055134725,-0.000532732314617479,-0.010828634030363583,0.006988976113008688
2020-04-08,0.02527255187960739,0.02045644746703985,0.00998130485633289,0.015488887252484295
2020-04-09,0.007189992105384661,-0.00035635115135156125,6.046414238002537e-05,-0.00011749136016937198
2020-04-13,0.019437447079181516,0.003177529226535139,0.002237802544860521,0.059904424788693025
2020-04-14,0.04926958594503735,0.04429491142966008,0.04829802372906753,0.05142426317898339
2020-04-15,-0.009169340813505143,-0.006287473325777181,-0.010532910307968045,0.01061218674730437
2020-04-16,0.007914418057700367,0.00010337467616786422,0.029579129357050007,0.042632714874196495
2020-04-17,-0.013661991162638222,0.017008585744645092,0.008772930872731463,-0.013877991515518532
2020-04-20,-0.020975041617765967,-0.014054525408291926,-0.02001981423449337,0.007805217491159297
2020-04-21,-0.03139788440072203,-0.03962009322632519,-0.0422367907889428,-0.027741595250859077
2020-04-22,0.028396581485298795,0.037445153618586864,0.033400844968265966,0.015078276370104332
2020-04-23,-0.0038831617082108125,0.010088641112264086,-0.01217628779750191,0.015100238852104056
2020-04-24,0.02846090276398832,0.004262643409674831,0.01809465246991441,0.004478467862372162
2020-04-27,0.0007064269373447929,-0.0045065188361734215,-0.0028686574874717385,-0.014299615622890095
2020-04-28,-0.01634236453612512,-0.030576155070712117,-0.024662495305020654,-0.026406206272373736
2020-04-29,0.03231735717844819,0.0851774071924044,0.043896075969541024,0.025020524430829326
2020-04-30,0.02087681484732805,0.0033620706350097245,0.009982191057480444,0.041803503952607714
2020-05-01,-0.016230267240207836,-0.022057918553067053,-0.026232439773301083,-0.0790151691799427
2020-05-04,0.014049755644869218,0.004226974429559846,0.02416561815533279,0.013016157575809914
2020-05-05,0.014897016310011434,0.01955216830890719,0.010678746292644327,0.0007812169559819208
2020-05-06,0.010264694632998674,-0.0026648224348519325,0.009799018472579026,0.014332930141282023
2020-05-07,0.010291373389266289,0.017571424947970742,0.005790336308231252,0.006929629421755726
2020-05-08,0.023523241840354675,0.01093842132721897,0.005864876973564049,0.005055588339379235
2020-05-11,0.015612328385067296,0.013809788755841513,0.01109284571086493,0.012275095742505182
2020-05-12,-0.011493811947240673,-0.020448451531551615,-0.0229125205821838,-0.02184325689933136
2020-05-13,-0.012147318430423278,-0.019717973312216596,-0.01523791176461999,0.00464352271673132
2020-05-14,0.006124323049687507,0.006306611438181266,0.004330040785831527,0.008800091486279958
2020-05-15,-0.005929535134000127,0.011868384111147259,0.014463092894575983,0.008723388257937528
2020-05-18,0.023288033406113434,0.0087884307828233,0.009509345277109385,0.006815562402388709
2020-05-19,-0.005795449217077873,-0.007812947303227258,-0.006946371329345026,0.009463506026665746
2020-05-20,0.01926169323856657,0.02497654172687,0.013775355832311383,0.0196519053240098
2020-05-21,-0.007483438975811992,-0.0017114857238121621,-0.012084115171219711,-0.020709907813958355
2020-05-22,0.0064176297200343995,0.004602586403514785,0.00043608080607972325,-0.0040379627094452065
2020-05-26,-0.006796697647497233,0.005736384401810279,-0.010627753399186323,-0.006182687942356004
2020-05-27,0.004347712275824412,-0.0007671066281268044,0.0013206194676358342,-0.004747292931811086
2020-05-28,0.0004399019511807056,-0.0014375025377840955,-0.0022575367562028374,-0.0038615979869802697
2020-05-29,-0.0009742935548180784,0.010716284495871945,0.010146930255989069,0.017041909136995572
2020-06-01,0.012222654016992844,0.0009412136436559995,-0.0022945850279570182,0.011670253098244966
2020-06-02,0.0046188129715357155,0.005171871254219581,0.011312511481843063,0.0005542421239081785
2020-06-03,0.005490061162277969,-0.002123887809133249,0.0024305712151088616,0.002419803318654912
2020-06-04,-0.008649567568886735,-0.017487622148071955,-0.0132509611972473,-0.007207963182428161
2020-06-05,0.028082970244465016,0.018022404661167182,0.023128571495098695,0.009062306094701045
2020-06-08,0.005895274486696522,0.0055540386041398986,0.006177548466413439,0.01640122058468097
2020-06-09,0.031089676343922245,0.002785968092770822,0.007615921027070053,0.029973414532654237
2020-06-10,0.025402046158223897,0.008653442794783802,0.03642029582112732,0.01775474019639406
2020-06-11,-0.04920128033030042,-0.04382188759174923,-0.05519417113261185,-0.034386807792203426
2020-06-12,0.008596286910969253,0.007830137362234691,0.007860849201603773,-0.005071582137180358
2020-06-15,0.012291454414536348,0.005519149565064431,0.006371415740352053,0.01080967380014712
2020-06-16,0.02615728646085995,0.01794844888833286,0.024209767572974304,0.01641919546995653
2020-06-17,-0.0013927824193541943,0.004187445158405197,0.003455288015698543,0.009782656419923274
2020-06-18,0.000398110260864624,-0.012762176893086364,0.010651440836021972,0.004910408831544251
2020-06-19,-0.0057308633663530895,-0.0066323175917106635,-0.005977269650836403,0.007892706403668376
2020-06-22,0.025827331007160677,0.018099305105512876,0.02739476197300296,0.014404049034053084
2020-06-23,0.02112003464840041,0.009140340176234772,0.006658630459590971,0.018470070932883553
2020-06-24,-0.017809482204559638,-0.02159804033650045,-0.020363220928460657,-0.010915222785479236
2020-06-25,0.013187929549723629,0.005845918596190653,0.012557109562387172,0.007352966946613356
2020-06-26,-0.03120771391781937,-0.05605608906985968,-0.020218968776141644,-0.022657517035347675
2020-06-29,0.02278542269827761,0.025098203083811763,0.01068991286592197,-0.004648937652200358
2020-06-30,0.008312771724574152,0.014833943049034392,0.025228311895836103,0.02884445591830274
2020-07-01,-0.0018931322420771063,0.016748394770093863,0.0058302673860216965,0.04253577590541981
2020-07-02,0.0,0.019183610631986887,0.00759205137919596,0.004021512351305945
2020-07-06,0.026398450691451684,0.02001698548922001,0.021297652403677536,0.056086861548230546
2020-07-07,-0.0031077088154838296,-0.0065093475685356625,-0.011695741702847625,-0.018794894393650154
2020-07-08,0.023023135856345703,0.00913979192080462,0.021754309165079415,0.026637631211038765
2020-07-09,0.004291248836490349,0.009966321646016685,0.006976595408712632,0.032418003431597016
2020-07-10,0.0017476490900485905,0.013310861538481973,-0.003037619813540285,0.005442909266691453
2020-07-13,-0.004623815949358835,-0.01755394732652347,-0.03137571470440069,-0.030459227148096752
2020-07-14,0.01641276431116825,0.0056904646976507055,0.006162361395672141,-0.006464146747407976
2020-07-15,0.00685381070081419,-0.0026203038657944375,-0.001488883567665406,-0.02466286482562469
2020-07-16,-0.01238119919671573,-0.0012929544610585624,-0.020002838719945296,-0.002985648858511928
2020-07-17,-0.0020223016285275727,0.0012732032903580576,-0.00511311314142598,-0.012724365220700149
2020-07-20,0.020854956250638452,0.030508496562894623,0.04208339957009422,0.07630823511693882
2020-07-21,-0.013897732739071078,-0.0050774259748961464,-0.013560602430006579,-0.018484694634580835
2020-07-22,0.0028051322386215298,0.005723181861450106,0.014269134586302029,-0.012305027339411448
2020-07-23,-0.04658487255878575,-0.03122019379844112,-0.0444690916773043,-0.03725419917985109
2020-07-24,-0.0024804081860092695,-0.005646332684265195,-0.006140867964558803,0.007458986752838637
2020-07-27,0.023423806760957268,0.013971518922559777,0.012588031770875172,0.015270459525145965
2020-07-28,-0.016564043502695157,-0.016999579748824708,-0.009017713067510126,-0.018126069617507432
2020-07-29,0.018987013032693907,0.013121502764387128,0.010047392852873102,0.011004699826417956
2020-07-30,0.012027887640491296,0.009706388941944432,-0.0007846233047327546,0.0060308083157400725
2020-07-31,0.09956346253114214,-0.03332386523302208,0.005429196337835,0.036294147981264194
2020-08-03,0.024885376217426224,-0.003494200159154909,0.05471638828556943,-0.01682166001089732
2020-08-04,0.006655812334000223,-0.006400600974184135,-0.015122393268960341,0.008619861276316521
2020-08-05,0.0036180875495451684,0.003922311185555094,-0.0016424464987966577,0.020871316739287018
2020-08-06,0.03429440330536009,0.017332620035257585,0.015887247375852214,0.0062115284906952865
2020-08-07,-0.02299806137738025,-0.004381588366363899,-0.018049688346606505,-0.01800293843304236
2020-08-10,0.014430078567352119,-0.001035249403033226,-0.020108460243411813,-0.006111826385309402
2020-08-11,-0.030191086754230455,-0.010935891337618298,-0.023663304330532747,-0.02167112480516848
2020-08-12,0.03269422062874688,0.017873223658007524,0.02816681461317594,0.026133573522779383
2020-08-13,0.017542755299003638,0.006223796701214268,-0.0023450559598847307,-0.0003859062604570367
2020-08-14,-0.000891781877829166,-0.007956865174005269,0.0009577175947572033,-0.004121037907113718
2020-08-17,-0.002614224966222827,0.007686553800609239,0.006584525260547779,0.010865072977043023
2020-08-18,0.00829840991185367,0.025743307679882064,0.005737631981265103,0.04006138810950659
2020-08-19,0.0012538081553757953,-0.0072055494003674175,-0.006085416122796117,-0.015825714532805114
2020-08-20,0.02194702463143489,0.020277202603833165,0.02300487476444337,0.011250743012291311
2020-08-21,0.05024857319987101,-0.00043150434723324913,-0.0072969068418874536,-0.003843813244746528
2020-08-24,0.011889337153945384,0.0060619839162404255,0.003140717411917538,0.006899163550113672
2020-08-25,-0.008237545000245206,0.012974240665619167,0.012925295547517755,0.01173146611135582
2020-08-26,0.0135073400658837,0.023557933614382225,0.021389416443918743,0.02809711446991023
2020-08-27,-0.012026420838603951,-0.00953965419277295,0.024256831256410483,-0.012233678809977448
2020-08-28,-0.0016213127533308762,0.0066770863303192264,0.01023082581768142,0.0005292501453169122
2020-08-31,0.03335003956686569,-0.006056969991716363,-0.014875777624093652,0.014347795491567642
2020-09-01,0.03905956389804187,0.015557575099836475,0.0076855407385253306,0.013858994770032553
2020-09-02,-0.02093579191042224,0.036956474207695385,0.019088981228681842,0.009197048337934825
2020-09-03,-0.08344779712148721,-0.05252640072341677,-0.06394880901102673,-0.047389460231042485
2020-09-04,0.0006614770696386737,-0.030088820747512783,-0.014135360332082132,-0.022028208040287028
2020-09-08,-0.06966622029535453,-0.03711444422685747,-0.055613700702086134,-0.04493916629572862
2020-09-09,0.03911143439973053,0.015390298770597926,0.04170157210646518,0.037013109131374684
2020-09-10,-0.03319044909847232,-0.013783691436404155,-0.028418020023119533,-0.029022560577017922
2020-09-11,-0.013215634791239586,-0.0067656722363746485,-0.006546339203369553,-0.0187214757293059
2020-09-14,0.02955859875302281,-0.004582614849108178,0.006741105547445045,-0.004261050710177225
2020-09-15,0.0015591123163017392,0.017274044313566023,0.016273077628367133,0.016986906487693396
2020-09-16,-0.02995798077241494,-0.015115596808527027,-0.01802749736718202,-0.02503409881608985
2020-09-17,-0.01609219743997587,-0.01670542258605758,-0.010491148259871479,-0.02279449983567252
2020-09-18,-0.03223433196825945,-0.024472457668053473,-0.012496992060353942,-0.018049831297685878
2020-09-21,0.02987526083903935,-0.014542501276389577,0.010671738746895242,0.0018798451658920037
2020-09-22,0.015593514451806229,0.02054053554301059,0.023808285256358964,0.055362197019776946
2020-09-23,-0.04285119252707283,-0.03515602944695039,-0.03348263009108406,-0.04214463095521935
2020-09-24,0.010216500177654266,0.009511910794494876,0.012878596141094684,0.0066217097971920415
2020-09-25,0.03682936334927034,0.01132129052660808,0.02253093237967761,0.024642604582375296
2020-09-28,0.023588590563669944,0.013528115052496271,0.007764773755114752,0.025178461064278568
2020-09-29,-0.007596757692510884,0.005033134103996607,-0.010463256987751643,-0.00923261654532486
2020-09-30,0.014963249450030129,-0.00028667166171303317,0.014703682924576624,0.0012233973846267278
2020-10-01,0.008426591964446188,0.015100889756328348,0.01007593373593117,0.022773457377156782
2020-10-02,-0.03281254224018057,-0.02194751392523892,-0.02995561712223877,-0.030338326155417573
2020-10-05,0.030326503048385044,0.018534327395767176,0.020117527654309637,0.023466537334268914
2020-10-06,-0.02908863155277924,-0.02168566307767339,-0.021476370755398815,-0.03151160525254176
2020-10-07,0.016824835367993028,0.005580598712728058,0.018858410980025195,0.030413812448158245
2020-10-08,-0.000956178352014711,0.016509590861326983,0.0035681658409832534,-0.0016097349459189387
2020-10-09,0.017246184977989184,0.018050512123009937,0.024532566519810152,0.02967554216621051
2020-10-12,0.061584725461135956,0.035216341256419786,0.02557278365954628,0.0464540159772508
2020-10-13,-0.026885685672941664,0.0015837662253109235,0.006572501652135133,0.0002033158031418585
2020-10-14,0.0007430712643665709,-0.002319150087355399,-0.009014584188191673,-0.023481628688544316
2020-10-15,-0.003968727077401285,-0.005110632132475097,-0.00544817596379744,-0.007478033616218114
2020-10-16,-0.014099318181831771,0.007831677918212028,0.0,-0.01994812848396483
2020-10-19,-0.025873803549514945,-0.024374447821264637,-0.025077384289356217,-0.020216949722746604
2020-10-20,0.013105602005539339,0.013716306665418267,0.002005219713770249,0.0030508956211158598
2020-10-21,-0.005461065325083568,0.022257452340137998,0.0006987143421123464,-0.01001890884724982
2020-10-22,-0.00962976232021757,0.012948671030586684,0.00041877180254087427,-0.002684886825932588
2020-10-23,-0.006152762757065965,0.01624905634552952,0.00621653042564868,0.008776346822349299
2020-10-26,8.714593684511222e-05,-0.03027010989991787,-0.028854305695912772,0.0008235515832760146
2020-10-27,0.013382218508134192,0.009167020138321156,0.014976924630193041,0.02442300268945314
2020-10-28,-0.04741875513374927,-0.05666416296386105,-0.05083707862568199,-0.038319991707740156
2020-10-29,0.03638034747149897,0.030044576433157204,0.010015031146252589,0.015134134911874026
2020-10-30,-0.057648301189958,0.03733803365942102,-0.011051429289855598,-0.055995337191590895
2020-11-02,-0.0008269091901066975,0.005067382189398579,-0.0006916343792372401,-0.010485731675678473
2020-11-03,0.015236809519046433,0.013052173779962817,0.02006104758805945,0.014515652838803237
2020-11-04,0.04002476938561973,0.05910015634815771,0.04712125413816166,0.06131112770815112
2020-11-05,0.034878434715757835,0.009491624709563731,0.031388796411028486,0.024635765802841537
2020-11-06,-0.0011367066353855215,-0.001572856777352136,0.0019239888954931507,-0.0032050668056014093
2020-11-09,-0.020170114483463626,0.0009598511331536225,-0.02411291405680126,-0.0519488297063862
2020-11-10,-0.0030135904193283156,-0.013546270145692733,-0.03437693014342945,-0.03519509049367411
2020-11-11,0.02990128098552388,0.005457783110071581,0.02591617423910457,0.03317322672809136
2020-11-12,-0.002346183096427951,-0.0025272379900385215,-0.005139209682712311,-0.008678484699991355
2020-11-13,0.0004196937730047636,0.01675113024707808,0.004954463644847648,0.005939975842648188
2020-11-16,0.00868237449306256,0.000998103824388762,0.0033197774754028194,0.0007187867984453675
2020-11-17,-0.007593175942627128,-0.006997185258547467,-0.012833538980338068,0.001468143007621713
2020-11-18,-0.011456511198830528,-0.012003679397173457,-0.013271183081683471,-0.009677888280344956
2020-11-19,0.005154714259738328,0.010248104000719519,0.006328081042072786,0.003715583547472407
2020-11-20,-0.011017925625056348,-0.012698470570003844,-0.0096023958995441,-0.0056688516272875725
2020-11-23,-0.030193824154461806,-0.0050924056874118015,-0.001331851644723532,-0.0003259651773973119
2020-11-24,0.01152744382633092,0.02081721481084488,0.017690431110569376,0.006328425701275153
2020-11-25,0.00743938517347577,0.00013029701815946002,4.677007116332047e-05,0.021263218006347694
2020-11-27,0.004814815668407491,0.012891833913049565,0.006338738463249676,0.003219256968037136
2020-11-30,0.020880055581043697,-0.01842259009070496,-0.005404167534001623,-0.008580433078829422
2020-12-01,0.030361708138695313,0.023078666856489023,0.00994734400178035,0.0162931356533559
2020-12-02,0.0029292612574063417,0.01635800135658971,-0.0038927596123038244,-0.00515287341781244
2020-12-03,-0.0011381873558206686,-0.0017165473882428234,-0.005260644016412628,-0.005257991204430573
2020-12-04,-0.005628129550997795,0.0010533481693407178,0.0005601757773072044,-0.007607189417695092
2020-12-07,0.012195113012815374,-0.0036970369210415446,-0.00032668777876158184,-0.001449259101838023
2020-12-08,0.0050780466072934734,-0.0031418636809625706,0.00799445216004315,0.0060897673194401595
2020-12-09,-0.021125316782074712,-0.0186510320860894,-0.019682319390124773,-0.023272568006966705
2020-12-10,0.011917675302702104,-0.005759420257889107,-0.0060619213033973685,-0.0008734778193995013
2020-12-11,-0.006757758163150343,0.004036736550908747,0.012931549981956957,0.004802302959357711
2020-12-14,-0.005159917139551706,-0.012781419310308838,0.00439798028617067,0.012927776593180737
2020-12-15,0.04887617279547052,0.005020978037871627,-0.00032685766374965767,0.0025782705182143205
2020-12-16,-0.0005476322979489194,-0.0022114131333461308,0.02376624469509855,0.023678659082595685
2020-12-17,0.006939562188923808,-0.009537657884796689,0.0006383352144936409,-0.001506881775001751
2020-12-18,-0.015977759570349227,-0.008244264735999306,-0.003790013800429456,-0.010696397444651836
2020-12-21,0.012319196063141871,0.004819853835686525,0.01813378648099742,0.001413904523066775
2020-12-22,0.028066946624014943,-0.008301688918629811,0.006046577705232144,0.00010602891458408637
2020-12-23,-0.007000606739014768,0.004645684648990865,-0.013124931941060534,-0.006649178948489452
2020-12-24,0.007682497088029896,0.0034253258863695445,0.007796941773096812,-0.003957235360226408
2020-12-28,0.035141094086906216,0.022691224070582102,0.009872433910159375,0.034470151618254896
2020-12-29,-0.013404233957466753,-0.009174057380597673,-0.0036071833009132664,0.011517048584034767
2020-12-30,-0.008563103396903755,-0.012312627191218116,-0.011080465735871771,-0.01094170357368153
2020-12-31,-0.007732709714049979,0.00939563027530451,0.0033324816877918417,-0.008840331459923346
2021-01-04,-0.02502981053421118,-0.015241324858316592,-0.021495440430051745,-0.02182109847190733
2021-01-05,0.012287773145698198,0.008031919625069247,0.0009642297529602427,0.009954646073317086
2021-01-06,-0.034240830554015673,-0.009916580973824455,-0.026271428724633172,-0.025211776834210834
2021-01-07,0.0335538819309418,0.02943128738504929,0.028059792676611562,0.007548565530855581
2021-01-08,0.008594346303770069,0.013151895346309426,0.006074307352433722,0.006474509430722278
2021-01-11,-0.023523615403697646,-0.023376858464428985,-0.009745996736664484,-0.021754382256951105
2021-01-12,-0.0013963805832969973,-0.010796598007457747,-0.011840474141724485,0.002123540741920703
2021-01-13,0.0160965219837038,0.005636243568767437,0.006538923738869158,0.014335165650269394
2021-01-14,-0.015242737204258776,-0.009390310252973533,-0.015465244275224915,-0.01220978211670719
2021-01-15,-0.013825738926740168,-0.001908254760157201,-0.0017385688128982958,-0.007452299659631569
2021-01-19,0.005412247938268953,0.032376706788504135,0.0176658358306972,0.005304424924284414
2021-01-20,0.03232786771407076,0.052187677982471724,0.03584947472590761,0.044686981065348005
2021-01-21,0.036002353293395226,0.0021676555613074494,0.002804218780771785,0.01327491862890803
2021-01-22,0.015946222659384397,0.004453680967070751,0.004346837047113971,-0.004473303364494828
2021-01-25,0.027307487102210065,0.0009084108713974296,0.015719783681291184,0.0005374909810066927
2021-01-26,0.001677843825104841,0.007190463574560837,0.012125082531186361,0.009706872588035214
2021-01-27,-0.007713405573892826,-0.04777535830913717,0.0024503265591049694,-0.028528919404602372
2021-01-28,-0.03561174843561315,0.01865993025370919,0.025561652338392787,0.001557905206109897
2021-01-29,-0.03813887036031382,-0.014041653515957016,-0.029605795116924263,-0.009752051571646207
2021-02-01,0.01638499064511858,0.03532769241502782,0.03261464749723872,0.041746274050055085
2021-02-02,0.0063170498901730515,0.013666827869490271,-0.0005845009579754306,0.011043015400718599
2021-02-03,-0.007808763823720968,0.07029538866297874,0.014466173449044736,-0.020163489626646183
2021-02-04,0.025431334691569565,-0.0025531327834840117,-0.004082294337241053,0.00556035766663457
2021-02-05,-0.0031025992338694864,0.016995174331525194,0.0007849125376615248,0.0063293425623789645
2021-02-08,0.0010957848499403326,-0.0020655955556502415,0.001114108561733983,-0.008751967758836224
2021-02-09,-0.00659543971406349,-0.004389487452458163,0.005347184838856206,-0.005413479034808956
2021-02-10,-0.004568480273322717,0.005329305053226926,-0.0039047179380020257,-0.005588994815406755
2021-02-11,-0.0019222485991515308,0.0010874559623892089,0.0068541136375733,-0.007467083315264711
2021-02-12,0.0017742654074597178,0.0030019480143733115,0.0020428420298093633,0.004764600739063575
2021-02-16,-0.016234919805118767,0.007451957983222687,-0.0052793756458599204,-0.002676197092374675
2021-02-17,-0.01780129487426733,0.003745143813570561,0.004350023090104614,0.012068471325383062
2021-02-18,-0.008673903612830956,-0.006064774517470701,-0.001680558953502579,0.005903355134450001
2021-02-19,0.0012324422279040355,-0.008105588827137588,-0.011634531093420577,-0.023816428691007405
2021-02-22,-0.03025196840698177,-0.01667884838920738,-0.027174156834442527,-0.02151030634661799
2021-02-23,-0.0011117524113751873,0.002848470705978909,-0.005301836847489586,0.004316729031036398
2021-02-24,-0.004060332735300285,0.011433840867958763,0.005472176332871361,-0.011007327640787778
2021-02-25,-0.03540199735646514,-0.033107400903531266,-0.02399027889483012,-0.03293690001850802
2021-02-26,0.002229205728645157,0.002951916081887195,0.014695826346819221,0.011632467716052848
2021-03-01,0.05245104194941595,0.023341747320043696,0.01943275691003079,0.017057488725899683
2021-03-02,-0.021114667298554705,-0.0025058813662010536,-0.013041556791215742,-0.016540301818484742
2021-03-03,-0.02476086676668314,-0.026042396880733162,-0.027351434811574173,-0.029358478249911932
2021-03-04,-0.015937901324428058,0.011133979692890907,-0.003654249207621476,-0.009170074897274566
2021-03-05,0.010680984331621388,0.030571110954010026,0.021252048401145744,0.007658083796422065
2021-03-08,-0.04256684148003952,-0.043650888546269744,-0.01834513623429813,-0.016299583149453855
2021-03-09,0.03984526332137527,0.016236083043891673,0.02771391141039566,0.036879873274693574
2021-03-10,-0.009208999745110587,-0.002045824497951985,-0.005834507279861593,-0.0017024656850275469
2021-03-11,0.016368037379548225,0.03111400935038428,0.020062456884953752,0.018133028189585527
2021-03-12,-0.007654660926414203,-0.02435465101143129,-0.005836300664733228,-0.0077703841773409145
2021-03-15,0.024162614083366517,0.002163536482965284,-0.003995482039923893,-0.002531144890792291
2021-03-16,0.0126621945487754,0.014233073119051245,0.012274715224653399,0.0032979661178309406
2021-03-17,-0.006471340911069114,-0.0008018145585736944,-0.0028225679387113337,0.014089129048404545
2021-03-18,-0.03449332912647821,-0.02967396126060841,-0.02702399996738073,-0.03496292546552067
2021-03-19,-0.004490225432698853,0.0027764802390414806,-0.0016049065675826546,0.015392830040768038
2021-03-22,0.027941715978077684,0.0018384665478765252,0.02418954803376335,0.011610547696605156
2021-03-23,-0.006912528211149163,0.0052260205045366595,0.006715012172312736,0.008523856571831514
