Date,TSLA,NVDA,AMD,INTC
2024-05-24,179.24000549316406,106.4206314086914,166.36000061035156,30.526351928710938
2024-05-28,176.75,113.8492431640625,171.61000061035156,30.86421012878418
2024-05-29,176.19000244140625,114.77283477783203,165.13999938964844,29.94007110595703
2024-05-30,178.7899932861328,110.44979858398438,166.75,29.99969482421875
2024-05-31,178.0800018310547,109.58319854736328,166.89999389648438,30.655534744262695
2024-06-03,176.2899932861328,114.94774627685547,163.5500030517578,30.099063873291016
2024-06-04,174.77000427246094,116.38410186767578,159.99000549316406,29.8407039642334
2024-06-05,175.0,122.38438415527344,166.1699981689453,30.585975646972656
2024-06-06,177.94000244140625,120.94303894042969,166.77999877929688,30.22824478149414
2024-06-07,177.47999572753906,120.83308410644531,167.8699951171875,30.546226501464844
2024-06-10,173.7899932861328,121.73467254638672,160.33999633789062,30.71515464782715
2024-06-11,170.66000366210938,120.8650131225586,158.9600067138672,30.7250919342041
2024-06-12,177.2899932861328,125.15340423583984,160.24000549316406,30.56610107421875
2024-06-13,182.47000122070312,129.561767578125,159.89999389648438,30.26799201965332
2024-06-14,178.00999450683594,131.83091735839844,159.6300048828125,30.258056640625
2024-06-17,187.44000244140625,130.93125915527344,158.39999389648438,30.784713745117188
2024-06-18,184.86000061035156,135.529541015625,154.6300048828125,30.436920166015625
2024-06-20,181.57000732421875,130.7313232421875,161.77999877929688,30.426984786987305
2024-06-21,183.00999450683594,126.52289581298828,161.22999572753906,30.894020080566406
2024-06-24,182.5800018310547,118.0660400390625,160.25,30.37729835510254
2024-06-25,187.35000610351562,126.04306030273438,160.25,30.546226501464844
2024-06-26,196.3699951171875,126.35295867919922,157.5399932861328,30.347488403320312
2024-06-27,197.4199981689453,123.94385528564453,159.47000122070312,30.397172927856445
2024-06-28,197.8800048828125,123.4940185546875,162.2100067138672,30.774776458740234
2024-07-01,209.86000061035156,124.25374603271484,157.69000244140625,30.645597457885742
2024-07-02,231.25999450683594,122.62435150146484,164.30999755859375,30.874147415161133
2024-07-03,246.38999938964844,128.2322540283203,163.89999389648438,31.033138275146484
